#GENE	CTX-M-CRE3
Pip5k1b	283
Pip5k1bos	8
Pip5k1c	15586
Pip5kl1	109
Pipox	15
Pir	130
Pira2	0
Pirb	8
Pirt	2
Pisd	827
Pisd-ps1	483
Pisd-ps2	221
Pisrt1	0
Pithd1	1714
Pitpna	10857
Pitpnb	2733
Pitpnc1	2685
Pitpnm1	6390
Pitpnm2	5750
Pitpnm2os1	0
Pitpnm2os2	1
Pitpnm3	3357
Pitrm1	1104
Pitx1	0
Pitx2	0
Pitx3	0
Piwil1	6
Piwil2	7
Piwil4	4
Pja1	4539
Pja2	15136
Pjvk	1
Pkd1	1489
Pkd1l1	3
Pkd1l2	5
Pkd1l3	9
Pkd2	773
Pkd2l1	6
Pkd2l2	16
Pkdcc	171
Pkdrej	25
Pkhd1	1
Pkhd1l1	8
Pkia	12035
Pkib	267
Pkig	1967
Pklr	0
Pkm	16992
Pkmyt1	69
Pkn1	1527
Pkn2	843
Pkn3	17
Pknox1	366
Pknox2	1629
Pkp1	50
Pkp2	41
Pkp3	2
Pkp4	5891
Pla1a	24
Pla2g10	0
Pla2g10os	0
Pla2g12a	331
Pla2g12b	0
Pla2g15	585
Pla2g1b	0
Pla2g2a	0
Pla2g2c	6
Pla2g2d	6
Pla2g2e	0
Pla2g2f	2
Pla2g3	98
Pla2g4a	188
Pla2g4b	10
Pla2g4c	2
Pla2g4c-ps	0
Pla2g4d	4
Pla2g4e	470
Pla2g4f	1
Pla2g5	85
Pla2g6	417
Pla2g7	4536
Pla2r1	11
Plaa	1585
Plaat1	1038
Plaat3	1050
Plaat5	0
Plac1	0
Plac8	9
Plac8l1	0
Plac9a	0
Plac9b	0
Plag1	48
Plagl1	372
Plagl2	152
Plat	1498
Platr1	0
Platr10	0
Platr11	0
Platr12	0
Platr13	0
Platr14	27
Platr15	0
Platr16	0
Platr19	0
Platr20	0
Platr21	0
Platr22	0
Platr23	3
Platr25	251
Platr26	0
Platr27	0
Platr28	0
Platr29	0
Platr3	0
Platr30	0
Platr31	0
Platr32	0
Platr4	0
Platr5	1
Platr6	1
Platr7	0
Platr8	0
Platr9	0
Plau	206
Plaur	24
Plb1	263
Plbd1	3
Plbd2	1639
Plcb1	7271
Plcb2	98
Plcb3	457
Plcb4	1544
Plcd1	215
Plcd3	579
Plcd4	564
Plce1	234
Plcg1	1710
Plcg2	67
Plch1	203
Plch2	1879
Plcl1	889
Plcl2	2120
Plcxd1	509
Plcxd2	8522
Plcxd3	260
Plcz1	10
Pld1	300
Pld2	503
Pld3	23549
Pld4	237
Pld5	238
Pld6	12
Pldi	0
Plec	1887
Plek	423
Plek2	4
Plekha1	3599
Plekha2	460
Plekha3	772
Plekha4	31
Plekha5	1026
Plekha6	1441
Plekha7	399
Plekha8	455
Plekhb1	6739
Plekhb2	8093
Plekhd1	83
Plekhd1os	0
Plekhf1	74
Plekhf2	395
Plekhg1	557
Plekhg2	174
Plekhg3	361
Plekhg4	16
Plekhg5	1147
Plekhg6	2
Plekhh1	624
Plekhh2	134
Plekhh3	186
Plekhj1	687
Plekhm1	688
Plekhm2	3201
Plekhm3	931
Plekhn1	528
Plekho1	1261
Plekho2	413
Plekhs1	23
Plet1	4
Plet1os	13
Plg	3
Plgrkt	429
Plin1	4
Plin2	175
Plin3	344
Plin4	13
Plin5	8
Plk-ps1	0
Plk1	20
Plk2	4833
Plk3	368
Plk4	134
Plk5	126
Pllp	2308
Pln	74
Plod1	725
Plod2	151
Plod3	486
Plp1	136797
Plp2	77
Plpbp	1534
Plpp1	515
Plpp2	96
Plpp3	7147
Plpp4	155
Plpp5	527
Plpp6	1005
Plpp7	467
Plppr1	244
Plppr2	4126
Plppr3	579
Plppr4	7760
Plppr5	1704
Plrg1	855
Pls1	124
Pls3	2910
Plscr1	29
Plscr2	16
Plscr3	212
Plscr4	44
Plscr5	2
Pltp	1345
Plut	0
Plvap	106
Plxdc1	488
Plxdc2	959
Plxna1	1703
Plxna2	2309
Plxna3	202
Plxna4	1836
Plxna4os1	9
Plxna4os2	0
Plxna4os3	0
Plxnb1	3398
Plxnb2	955
Plxnb3	494
Plxnc1	776
Plxnd1	2884
Pm20d1	50
Pm20d2	64
Pmaip1	53
Pmch	4
Pmel	14
Pmepa1	1652
Pmepa1os	6
Pmf1	97
Pmfbp1	15
Pmis2	1
Pml	238
Pmm1	3453
Pmm2	475
Pmp2	0
Pmp22	726
Pmpca	3724
Pmpcb	1280
Pms1	130
Pms2	596
Pmvk	1067
Pnck	1797
Pnisr	2215
Pnkd	3696
Pnkp	533
Pnldc1	22
Pnlip	53
Pnliprp1	0
Pnliprp2	0
Pnma1	99
Pnma2	2181
Pnma3	232
Pnma5	7
Pnmal1	4046
Pnmal2	3825
Pnmt	14
Pnn	1291
Pno1	899
Pnoc	221
Pnp	197
Pnp2	9
Pnpla1	12
Pnpla1os	0
Pnpla2	494
Pnpla3	66
Pnpla5	0
Pnpla6	934
Pnpla7	363
Pnpla8	6362
Pnpo	1321
Pnpt1	550
Pnrc1	785
Pnrc2	2169
Poc1a	409
Poc1b	159
Poc5	1034
Podn	73
Podnl1	0
Podxl	467
Podxl2	3083
Pof1b	0
Pofut1	519
Pofut2	593
Pogk	1747
Poglut1	1416
Poglut2	184
Poglut3	293
Pogz	960
Pola1	118
Pola2	109
Polb	1467
Pold1	110
Pold2	241
Pold3	527
Pold4	255
Poldip2	3529
Poldip3	1545
Pole	23
Pole2	18
Pole3	880
Pole4	1161
Polg	1383
Polg2	66
Polh	216
Poli	324
Polk	194
Poll	242
Polm	101
Poln	7
Polq	26
Polr1a	485
Polr1b	383
Polr1c	655
Polr1d	1415
Polr1e	175
Polr2a	1228
Polr2b	1649
Polr2c	1026
Polr2d	737
Polr2e	1699
Polr2f	1091
Polr2g	2411
Polr2h	600
Polr2i	594
Polr2j	891
Polr2k	486
Polr2k-ps	0
Polr2l	707
Polr2m	5635
Polr3a	447
Polr3b	440
Polr3c	598
Polr3d	347
Polr3e	720
Polr3f	732
Polr3g	123
Polr3gl	536
Polr3h	1522
Polr3k	2067
Polrmt	489
Pom121	1290
Pom121l12	0
Pom121l2	0
Pomc	71
Pomgnt1	2146
Pomgnt2	500
Pomk	991
Pomp	4031
Pomt1	321
Pomt2	590
Pon1	0
Pon2	3974
Pon3	41
Pop1	140
Pop4	1018
Pop5	1321
Pop7	408
Popdc2	9
Popdc3	19
Por	1179
Porcn	1049
Postn	64
Pot1a	551
Pot1b	163
Poteg	0
Potegl	0
Pou1f1	1
Pou2af1	3
Pou2f1	510
Pou2f2	218
Pou2f3	5
Pou2f3-rs1	0
Pou3f1	517
Pou3f2	1356
Pou3f3	3799
Pou3f4	166
Pou4f1	3
Pou4f2	0
Pou4f3	1
Pou5f1	0
Pou5f2	2
Pou6f1	5913
Pou6f2	98
Pp2d1	1
Ppa1	2233
Ppa2	1342
Ppan	291
Ppara	133
Ppard	998
Pparg	124
Ppargc1a	1558
Ppargc1b	169
Ppat	473
Ppbp	0
Ppcdc	324
Ppcs	116
Ppdpf	1268
Ppef1	59
Ppef2	2
Ppfia1	939
Ppfia2	2565
Ppfia3	8301
Ppfia4	2680
Ppfibp1	1054
Ppfibp2	143
Pphln1	1224
Ppia	12640
Ppib	3514
Ppic	271
Ppid	1368
Ppie	267
Ppif	577
Ppifos	0
Ppig	1663
Ppih	293
Ppil1	585
Ppil2	1660
Ppil3	614
Ppil4	999
Ppil6	123
Ppip5k1	2238
Ppip5k2	580
Ppl	1
Ppm1a	8364
Ppm1b	2304
Ppm1d	319
Ppm1e	5666
Ppm1f	1766
Ppm1g	1416
Ppm1h	3223
Ppm1j	8
Ppm1k	2255
Ppm1l	4806
Ppm1m	430
Ppm1n	1
Ppme1	4396
Ppnr	0
Ppox	334
Ppp1ca	8267
Ppp1cb	15009
Ppp1cc	1059
Ppp1ccb	52
Ppp1r10	1014
Ppp1r11	1757
Ppp1r12a	2151
Ppp1r12b	5411
Ppp1r12c	1834
Ppp1r13b	1543
Ppp1r13l	82
Ppp1r14a	249
Ppp1r14b	270
Ppp1r14bl	0
Ppp1r14c	777
Ppp1r14d	0
Ppp1r15a	402
Ppp1r15b	2034
Ppp1r16a	2102
Ppp1r16b	7057
Ppp1r17	4
Ppp1r18	346
Ppp1r18os	6
Ppp1r1a	3278
Ppp1r1b	4425
Ppp1r1c	1
Ppp1r2	2868
Ppp1r2-ps1	0
Ppp1r2-ps2	7
Ppp1r2-ps3	2
Ppp1r2-ps4	6
Ppp1r2-ps6	0
Ppp1r2-ps7	0
Ppp1r2-ps9	0
Ppp1r21	1858
Ppp1r26	685
Ppp1r27	0
Ppp1r32	3
Ppp1r35	190
Ppp1r36	9
Ppp1r37	3106
Ppp1r3a	0
Ppp1r3b	26
Ppp1r3c	1898
Ppp1r3d	278
Ppp1r3e	190
Ppp1r3f	161
Ppp1r3g	429
Ppp1r42	31
Ppp1r7	3814
Ppp1r8	1531
Ppp1r9a	7759
Ppp1r9b	32732
Ppp2ca	13833
Ppp2cb	2732
Ppp2r1a	14176
Ppp2r1b	345
Ppp2r2a	2645
Ppp2r2b	4987
Ppp2r2c	31889
Ppp2r2cos	0
Ppp2r2d	2106
Ppp2r3a	1099
Ppp2r3c	724
Ppp2r3d	371
Ppp2r5a	2352
Ppp2r5b	4270
Ppp2r5c	7187
Ppp2r5d	2274
Ppp2r5e	2208
Ppp3ca	31270
Ppp3cb	14641
Ppp3cc	749
Ppp3r1	29825
Ppp3r2	7
Ppp4c	800
Ppp4r1	701
Ppp4r1l-ps	438
Ppp4r2	1718
Ppp4r3a	1040
Ppp4r3b	1826
Ppp4r3c-ps	0
Ppp4r4	591
Ppp5c	3475
Ppp6c	1979
Ppp6r1	5712
Ppp6r2	2289
Ppp6r3	1890
Pprc1	343
Ppt1	3743
Ppt2	247
Pptc7	1876
Ppwd1	168
Ppy	0
Pqbp1	1283
Pqlc2	198
Pqlc3	33
Pradc1	617
Praf2	1069
Prag1	287
Pram1	0
Prame	4
Pramef12	0
Pramef12os	0
Pramef17	0
Pramef20	0
Pramef25	0
Pramef6	0
Pramef8	363
Pramel	0
Pramel1	0
Pramel3	3
Pramel4	0
Pramel5	0
Pramel6	0
Pramel7	0
Prap1	0
Prb1	0
Prb3-ps	0
Prc1	37
Prcc	1149
Prcd	74
Prcp	324
Prdm1	31
Prdm10	488
Prdm11	221
Prdm12	0
Prdm13	0
Prdm14	0
Prdm15	375
Prdm16	195
Prdm16os	548
Prdm2	1150
Prdm4	918
Prdm5	56
Prdm6	4
Prdm8	698
Prdm9	48
Prdx1	6526
Prdx1-ps	0
Prdx2	9276
Prdx2-ps1	10
Prdx2-ps2	0
Prdx3	2469
Prdx4	541
Prdx5	7610
Prdx6	9206
Prdx6-ps2	1
Prdx6b	2
Preb	1558
Prelid1	2177
Prelid2	14
Prelid3a	879
Prelid3b	1519
Prelp	76
Prep	811
Prepl	7993
Prex1	5572
Prex2	5267
Prf1	0
Prg2	0
Prg3	0
Prg4	6
Prh1	0
Prickle1	2590
Prickle2	7613
Prickle3	15
Prickle4	3
Prim1	140
Prim2	239
Prima1	72
Primpol	102
Prkaa1	744
Prkaa2	1833
Prkab1	357
Prkab2	1331
Prkaca	4830
Prkaca-ps1	1
Prkacb	17842
Prkag1	1371
Prkag2	1950
Prkag2os1	0
Prkag2os2	0
Prkag3	0
Prkar1a	20032
Prkar1b	17971
Prkar2a	1473
Prkar2b	2857
Prkca	3514
Prkcb	16933
Prkcd	283
Prkce	8871
Prkcg	4874
Prkch	124
Prkci	1718
Prkcq	524
Prkcsh	1584
Prkcz	9041
Prkcz2	49
Prkd1	344
Prkd2	102
Prkd3	765
Prkdc	452
Prkg1	356
Prkg2	406
Prkn	158
Prkra	447
Prkrip1	590
Prkx	329
Prl	0
Prl2a1	0
Prl2b1	0
Prl2c1	0
Prl2c2	0
Prl2c3	0
Prl2c5	0
Prl3a1	0
Prl3b1	0
Prl3c1	0
Prl3d1	0
Prl3d2	0
Prl3d3	0
Prl4a1	0
Prl5a1	0
Prl6a1	0
Prl7a1	0
Prl7a2	0
Prl7b1	0
Prl7c1	0
Prl7d1	0
Prl8a1	0
Prl8a2	2
Prl8a6	0
Prl8a8	0
Prl8a9	0
Prlh	0
Prlhr	1
Prlr	11
Prm1	0
Prm2	0
Prm3	0
Prmt1	1887
Prmt2	1097
Prmt3	593
Prmt5	2024
Prmt6	421
Prmt7	1468
Prmt8	4629
Prmt9	483
Prn	0
Prnd	0
Prnp	17104
Prob1	188
Proc	0
Proca1	156
Procr	19
Prodh	1207
Prodh2	1
Prok1	2
Prok2	0
Prokr1	5
Prokr2	38
Prol1	0
Prom1	793
Prom2	5
Prop1	0
Prorp	148
Prorsd1	109
Pros1	379
Proscos	11
Proser1	491
Proser2	72
Proser3	49
Prox1	302
Prox1os	17
Prox2	24
Prox2os	83
Proz	0
Prp2	0
Prpf18	1553
Prpf19	5159
Prpf3	369
Prpf31	1169
Prpf38a	1016
Prpf38b	1059
Prpf39	787
Prpf4	590
Prpf40a	1267
Prpf40b	732
Prpf4b	1821
Prpf6	1123
Prpf8	3083
Prph	23
Prph2	1
Prpmp5	0
Prps1	2310
Prps1l1	0
Prps1l3	235
Prps2	1090
Prpsap1	851
Prpsap2	652
Prr11	13
Prr12	1095
Prr13	518
Prr14	393
Prr14l	1221
Prr15	12
Prr15l	0
Prr16	340
Prr18	1331
Prr19	3
Prr22	4
Prr23a1	0
Prr23a2	0
Prr23a3	0
Prr27	0
Prr29	0
Prr3	546
Prr30	0
Prr32	0
Prr33	4
Prr36	452
Prr5	248
Prr5l	260
Prr7	631
Prr9	0
Prrc1	401
Prrc2a	8719
Prrc2b	9214
Prrc2c	2040
Prrg1	150
Prrg2	163
Prrg3	1156
Prrg4	1
Prrt1	2408
Prrt2	67
Prrt3	1008
Prrt4	41
Prrx1	322
Prrx2	9
Prrxl1	0
Prss1	3
Prss12	272
Prss16	27
Prss2	0
Prss21	0
Prss22	63
Prss23	489
Prss23os	0
Prss27	3
Prss28	0
Prss29	0
Prss3	0
Prss30	13
Prss32	0
Prss33	0
Prss34	0
Prss35	130
Prss36	214
Prss37	0
Prss38	0
Prss39	0
Prss40	0
Prss41	8
Prss42	0
Prss43	10
Prss44	0
Prss45	12
Prss46	0
Prss47	0
Prss48	0
Prss50	1
Prss51	0
Prss52	0
Prss53	6
Prss54	9
Prss55	4
Prss56	26
Prss57	25
Prss58	0
Prss8	2
Prtg	26
Prtn3	53
Prune1	854
Prune2	1756
Prx	19
Prxl2a	5190
Prxl2b	1925
Prxl2c	419
Psap	39943
Psapl1	0
Psat1	5712
Psca	0
Psd	18880
Psd2	2017
Psd3	20922
Psd4	43
Psen1	1064
Psen2	306
Psenen	740
Psenen-ps	25
Psg-ps1	0
Psg16	73
Psg17	0
Psg18	0
Psg19	0
Psg20	0
Psg21	0
Psg22	0
Psg23	0
Psg25	0
Psg26	0
Psg27	0
Psg28	0
Psg29	0
Psip1	4392
Pskh1	169
Psma1	2777
Psma2	3712
Psma3	3398
Psma4	2835
Psma5	2159
Psma5-ps	4
Psma6	4090
Psma7	3842
Psma8	10
Psmb1	4990
Psmb10	1334
Psmb11	15
Psmb2	2206
Psmb3	1651
Psmb4	3693
Psmb5	2317
Psmb5-ps	0
Psmb6	3117
Psmb6-ps	0
Psmb6-ps2	1
Psmb7	4825
Psmb7-ps2	0
Psmb8	87
Psmb9	40
Psmc1	4349
Psmc2	3229
Psmc3	4822
Psmc3ip	69
Psmc4	2633
Psmc5	4491
Psmc6	4141
Psmd1	3690
Psmd10	615
Psmd11	1468
Psmd12	2311
Psmd13	2975
Psmd14	3499
Psmd2	6480
Psmd3	2378
Psmd4	2718
Psmd5	1212
Psmd6	2204
Psmd7	3117
Psmd8	3632
Psmd9	737
Psme1	772
Psme2	503
Psme2b	9
Psme3	2545
Psme4	1677
Psmf1	932
Psmg1	334
Psmg2	437
Psmg3	308
Psmg4	237
Psors1c2	0
Pspc1	1214
Psph	785
Pspn	0
Psrc1	217
Pstk	715
Pstpip1	55
Pstpip2	150
Ptafr	64
Ptar1	2547
Ptbp1	469
Ptbp2	2888
Ptbp3	688
Ptcd1	438
Ptcd2	1000
Ptcd3	1550
Ptch1	1535
Ptch2	23
Ptchd1	232
Ptchd3	0
Ptchd4	69
Ptcra	0
Ptdss1	2707
Ptdss2	1674
Pten	6936
Pter	52
Ptf1a	0
Ptf1aos	0
Ptgdr	22
Ptgdr2	5
Ptgds	4122
Ptger1	35
Ptger2	10
Ptger3	158
Ptger4	53
Ptges	116
Ptges2	1263
Ptges3	2246
Ptges3-ps	30
Ptges3l	35
Ptgfr	27
Ptgfrn	1486
Ptgir	4
Ptgis	25
Ptgr1	28
Ptgr2	2522
Ptgs1	383
Ptgs2	261
Ptgs2os	3
Ptgs2os2	8
Pth	0
Pth1r	145
Pth2	0
Pth2r	52
Pthlh	71
Ptk2	3579
Ptk2b	6303
Ptk6	4
Ptk7	291
Ptma	4418
Ptma-ps1	0
Ptms	11137
Ptn	23150
Ptov1	2505
Ptp4a1	1306
Ptp4a2	5123
Ptp4a3	1716
Ptpa	6004
Ptpdc1	631
Ptpmt1	1246
Ptpn1	1397
Ptpn11	5451
Ptpn12	837
Ptpn13	461
Ptpn14	168
Ptpn18	65
Ptpn2	580
Ptpn20	11
Ptpn21	191
Ptpn22	17
Ptpn23	820
Ptpn3	1539
Ptpn4	4303
Ptpn5	3356
Ptpn6	155
Ptpn7	6
Ptpn9	920
Ptpra	4876
Ptprb	986
Ptprc	128
Ptprcap	3
Ptprd	6597
Ptpre	587
Ptprf	2111
Ptprg	1957
Ptprh	27
Ptprj	2044
Ptprk	1667
Ptprm	758
Ptprn	9856
Ptprn2	5093
Ptpro	590
Ptprq	2
Ptprr	437
Ptprs	6936
Ptprt	4769
Ptprtos	0
Ptpru	698
Ptprv	17
Ptprz1	6709
Ptrh1	91
Ptrh2	548
Ptrhd1	541
Pts	1293
Pttg1	678
Pttg1ip	1829
Ptx3	4
Ptx4	1
Pudp	0
Puf60	3451
Pum1	2242
Pum2	8112
Pum3	987
Pura	2831
Purb	29608
Purg	471
Pus1	359
Pus10	260
Pus3	300
Pus7	437
Pus7l	108
Pusl1	484
Pvalb	3413
Pvr	213
Pvrig	0
Pvrig-ps	0
Pvt1	425
Pwp1	531
Pwp2	491
Pwwp2a	456
Pwwp2b	317
Pwwp3a	658
Pwwp3b	70
Pxdc1	134
Pxdn	710
Pxk	690
Pxmp2	219
Pxmp4	682
Pxn	405
Pxt1	0
Pxylp1	228
Pycard	142
Pycr1	64
Pycr2	689
Pycrl	415
Pygb	4857
Pygl	45
Pygm	1937
Pygo1	932
Pygo2	1170
Pym1	640
Pyroxd1	339
Pyroxd2	26
Pyurf	524
Pyy	0
Pzp	0
Qars	1098
Qdpr	2692
Qk	14642
Qpct	314
Qpctl	307
Qprt	10
Qrfp	0
Qrfpr	94
Qrfprl	6
Qrich1	1824
Qrich2	0
Qrsl1	410
Qser1	355
Qsox1	751
Qsox2	568
Qtrt1	184
Qtrt2	263
R3hcc1	782
R3hcc1l	338
R3hdm1	9498
R3hdm2	8206
R3hdm4	12785
R3hdml	3
R74862	232
Rab10	4964
Rab10os	589
Rab11a	5242
Rab11b	2814
Rab11b-ps2	65
Rab11fip1	47
Rab11fip2	2213
Rab11fip3	2617
Rab11fip4	11380
Rab11fip4os1	0
Rab11fip4os2	0
Rab11fip5	2348
Rab12	2947
Rab13	221
Rab14	6631
Rab15	11195
Rab17	1
Rab18	6502
Rab19	0
Rab1a	9048
Rab1b	4506
Rab20	6
Rab21	2959
Rab22a	2407
Rab23	863
Rab24	1172
Rab25	1
Rab26	698
Rab26os	61
Rab27a	115
Rab27b	1587
Rab28	1565
Rab29	174
Rab2a	8032
Rab2b	1017
Rab30	1392
Rab31	5514
Rab32	71
Rab33a	1017
Rab33b	1214
Rab34	382
Rab35	1943
Rab36	555
Rab37	39
Rab38	5
Rab39	47
Rab39b	2345
Rab3a	15837
Rab3b	2003
Rab3c	12096
Rab3d	373
Rab3gap1	2142
Rab3gap2	1723
Rab3il1	309
Rab3ip	935
Rab40b	703
Rab40c	1297
Rab42	28
Rab43	46
Rab44	6
Rab4a	1043
Rab4b	323
Rab5a	3908
Rab5a-ps	1
Rab5b	3759
Rab5c	4869
Rab5if	1548
Rab6a	17619
Rab6b	38103
Rab7	7852
Rab7-ps1	15
Rab7b	233
Rab8a	1385
Rab8b	1366
Rab9	1300
Rab9b	1132
Rab9b-ps1	0
Rabac1	2295
Rabep1	4685
Rabep2	164
Rabepk	767
Rabgap1	2737
Rabgap1l	3888
Rabgef1	946
Rabggta	778
Rabggtb	1419
Rabif	1225
Rabl2	513
Rabl3	286
Rabl6	4741
Rac1	8179
Rac2	104
Rac3	581
Racgap1	241
Rack1	7615
Rad1	228
Rad17	383
Rad18	163
Rad21	4380
Rad21l	5
Rad23a	1471
Rad23b	6021
Rad50	301
Rad51	39
Rad51ap1	48
Rad51ap2	61
Rad51b	18
Rad51c	73
Rad51d	446
Rad52	341
Rad54b	18
Rad54l	18
Rad54l2	681
Rad9a	151
Rad9b	82
Radil	153
Radx	17
Rae1	867
Raet1d	0
Raet1e	3
Raf1	1932
Rag1	5
Rag2	0
Rai1	993
Rai14	309
Rai2	230
Rala	2988
Ralb	809
Ralbp1	1557
Ralgapa1	3122
Ralgapa2	518
Ralgapb	4019
Ralgds	2503
Ralgps1	1458
Ralgps2	1090
Raly	2442
Ralyl	2391
Ramac	1154
Ramp1	2510
Ramp2	383
Ramp3	621
Ran	4506
Ranbp1	1035
Ranbp10	836
Ranbp17	167
Ranbp2	3167
Ranbp2-ps1	0
Ranbp2-ps10	0
Ranbp2-ps11	0
Ranbp2-ps12	0
Ranbp2-ps2	0
Ranbp2-ps3	0
Ranbp2-ps4	0
Ranbp2-ps5	0
Ranbp2-ps6	0
Ranbp2-ps7	0
Ranbp2-ps8	0
Ranbp2-ps9	0
Ranbp3	1638
Ranbp3l	197
Ranbp6	1606
Ranbp9	2556
Rangap1	4977
Rangrf	152
Rap1a	1697
Rap1a-ps2	0
Rap1b	3588
Rap1gap	3477
Rap1gap2	11648
Rap1gapos	0
Rap1gds1	11659
Rap2a	5667
Rap2b	2356
Rap2c	1493
Rapgef1	5557
Rapgef2	2193
Rapgef3	551
Rapgef3os1	0
Rapgef3os2	12
Rapgef4	20103
Rapgef4os1	0
Rapgef4os2	3
Rapgef4os3	0
Rapgef5	3024
Rapgef6	590
Rapgefl1	3942
Raph1	1305
Rapsn	14
Rara	195
Rarb	302
Rarg	154
Rarres1	37
Rarres2	189
Rars	1078
Rars2	525
Rasa1	1169
Rasa2	1137
Rasa3	2075
Rasa4	95
Rasal1	1725
Rasal2	2551
Rasal3	64
Rasd1	119
Rasd2	2592
Rasef	0
Rasgef1a	6563
Rasgef1b	1661
Rasgef1c	839
Rasgrf1	3524
Rasgrf2	3346
Rasgrp1	12135
Rasgrp2	595
Rasgrp3	345
Rasgrp4	22
Rasip1	141
Rasl10a	603
Rasl10b	16086
Rasl11a	150
Rasl11b	2765
Rasl12	62
Rasl2-9	4
Rassf1	301
Rassf10	88
Rassf2	2412
Rassf3	1977
Rassf4	177
Rassf5	652
Rassf6	9
Rassf7	11
Rassf8	541
Rassf9	48
Raver1	0
Raver2	879
Rax	2
Raxos1	0
Rb1	1274
Rb1cc1	3436
Rbak	288
Rbakdn	0
Rbbp4	6312
Rbbp5	1005
Rbbp6	1624
Rbbp7	3655
Rbbp8	170
Rbbp8nl	0
Rbbp9	1367
Rbck1	1936
Rbfa	805
Rbfaos	7
Rbfox1	6768
Rbfox2	7201
Rbfox3	7055
Rbis	625
Rbks	50
Rbl1	52
Rbl2	1395
Rbm10	866
Rbm11	192
Rbm12	273
Rbm12b1	115
Rbm12b2	237
Rbm14	404
Rbm15	371
Rbm15b	1378
Rbm17	923
Rbm18	2092
Rbm19	346
Rbm20	120
Rbm22	774
Rbm24	554
Rbm25	2079
Rbm26	1186
Rbm27	1043
Rbm28	724
Rbm3	3135
Rbm3-ps	10
Rbm31y	0
Rbm33	1534
Rbm34	678
Rbm38	27
Rbm39	3582
Rbm3os	12
Rbm4	95
Rbm41	257
Rbm42	0
Rbm43	433
Rbm44	1
Rbm45	531
Rbm46	15
Rbm46os	0
Rbm47	10
Rbm48	203
Rbm4b	339
Rbm5	2720
Rbm6	818
Rbm6-ps1	3
Rbm6-ps2	0
Rbm7	1183
Rbm8a	1437
Rbm8a2	4
Rbms1	692
Rbms2	354
Rbms3	407
Rbmx	711
Rbmx2	151
Rbmx2-ps	0
Rbmxl1	492
Rbmxl2	0
Rbmy	0
Rbp1	680
Rbp2	0
Rbp3	0
Rbp4	472
Rbp7	11
Rbpj	528
Rbpj-ps1	0
Rbpj-ps3	1
Rbpjl	17
Rbpms	48
Rbpms2	61
Rbsn	1624
Rbx1	3363
Rbx1-ps	48
Rc3h1	1402
Rc3h2	2055
Rcan1	1647
Rcan2	8658
Rcan3	1196
Rcbtb1	1031
Rcbtb2	868
Rcc1	284
Rcc1l	303
Rcc2	2220
Rccd1	152
Rce1	299
Rchy1	1076
Rcl1	403
Rcn1	525
Rcn2	5375
Rcn3	70
Rcor1	433
Rcor2	232
Rcor3	425
Rcsd1	127
Rcvrn	9
Rd3	4
Rd3l	1
Rdh1	3
Rdh10	219
Rdh11	994
Rdh12	41
Rdh13	629
Rdh14	675
Rdh16	5
Rdh16f1	0
Rdh16f2	2
Rdh18-ps	0
Rdh19	0
Rdh5	86
Rdh7	0
Rdh8	0
Rdh9	0
Rdm1	109
Rdx	3165
Rec114	4
Rec8	60
Reck	172
Recql	441
Recql4	27
Recql5	309
Recql5os1	0
Redrum	0
Reep1	4204
Reep2	3322
Reep3	1668
Reep4	29
Reep5	12064
Reep6	172
Reg1	0
Reg2	0
Reg3a	0
Reg3b	0
Reg3d	0
Reg3g	0
Reg4	0
Rel	149
Rela	337
Relb	85
Relch	1646
Rell1	560
Rell2	4309
Reln	724
Relt	308
Rem1	7
Rem2	134
Ren1	13
Renbp	69
Rep15	8
Repin1	672
Reps1	732
Reps2	6974
Rer1	2341
Rere	1601
Rerg	187
Rergl	1
Resf1	238
Resp18	864
Rest	157
Ret	91
Retn	9
Retnla	2
Retnlb	0
Retnlg	1
Retreg1	1602
Retreg2	4176
Retreg3	2740
Retsat	346
Rev1	565
Rev3l	1026
Rex1bd	935
Rex2	0
Rexo1	1205
Rexo2	1718
Rexo4	981
Rexo5	15
Rfc1	949
Rfc2	913
Rfc3	147
Rfc4	121
Rfc5	372
Rfesd	397
Rffl	339
Rfk	2248
Rflna	23
Rflnb	700
Rfng	1357
Rfpl4	0
Rfpl4b	0
Rft1	330
Rftn1	130
Rftn2	1066
Rfwd3	452
Rfx1	267
Rfx2	34
Rfx3	1352
Rfx4	429
Rfx5	457
Rfx6	0
Rfx7	854
Rfx8	13
Rfxank	213
Rfxap	630
Rgcc	510
Rgl1	2636
Rgl2	591
Rgl3	62
Rgma	1180
Rgmb	1799
Rgn	2
Rgp1	1516
Rgr	3
Rgs1	4
Rgs10	1092
Rgs11	332
Rgs12	2081
Rgs13	22
Rgs14	1009
Rgs16	220
Rgs17	3682
Rgs18	6
Rgs19	398
Rgs2	1603
Rgs20	1816
Rgs21	0
Rgs22	16
Rgs3	462
Rgs4	28157
Rgs5	6625
Rgs6	2729
Rgs7	2311
Rgs7bp	10015
Rgs8	2260
Rgs9	563
Rgs9bp	11
Rgsl1	46
Rhag	0
Rhbdd1	239
Rhbdd2	1874
Rhbdd3	308
Rhbdf1	293
Rhbdf2	21
Rhbdl1	225
Rhbdl2	28
Rhbdl3	476
Rhbg	0
Rhcg	13
Rhd	2
Rheb	4078
Rhebl1	114
Rhno1	264
Rho	11
Rhoa	5137
