#GENE	CTX-M-XDP3
Ppp2cb	2734
Ppp2r1a	20637
Ppp2r1b	508
Ppp2r2a	3371
Ppp2r2b	4590
Ppp2r2c	24320
Ppp2r2cos	0
Ppp2r2d	1813
Ppp2r3a	845
Ppp2r3c	449
Ppp2r3d	288
Ppp2r5a	2408
Ppp2r5b	4531
Ppp2r5c	5943
Ppp2r5d	2775
Ppp2r5e	2725
Ppp3ca	31997
Ppp3cb	14732
Ppp3cc	649
Ppp3r1	27218
Ppp3r2	2
Ppp4c	754
Ppp4r1	591
Ppp4r1l-ps	278
Ppp4r2	1591
Ppp4r3a	1121
Ppp4r3b	1321
Ppp4r3c-ps	0
Ppp4r4	502
Ppp5c	3321
Ppp6c	2023
Ppp6r1	5670
Ppp6r2	2420
Ppp6r3	2167
Pprc1	533
Ppt1	3031
Ppt2	320
Pptc7	1725
Ppwd1	141
Ppy	0
Pqbp1	1809
Pqlc2	246
Pqlc3	20
Pradc1	327
Praf2	1092
Prag1	1146
Pram1	0
Prame	0
Pramef12	0
Pramef12os	0
Pramef17	0
Pramef20	0
Pramef25	0
Pramef6	0
Pramef8	322
Pramel	0
Pramel1	1
Pramel3	0
Pramel4	0
Pramel5	0
Pramel6	0
Pramel7	0
Prap1	0
Prb1	0
Prb3-ps	0
Prc1	87
Prcc	1513
Prcd	24
Prcp	403
Prdm1	28
Prdm10	490
Prdm11	155
Prdm12	1
Prdm13	0
Prdm14	0
Prdm15	332
Prdm16	190
Prdm16os	393
Prdm2	1765
Prdm4	879
Prdm5	50
Prdm6	15
Prdm8	1000
Prdm9	13
Prdx1	4948
Prdx1-ps	0
Prdx2	7515
Prdx2-ps1	2
Prdx2-ps2	0
Prdx3	1793
Prdx4	490
Prdx5	6283
Prdx6	4966
Prdx6-ps2	0
Prdx6b	0
Preb	1872
Prelid1	2530
Prelid2	2
Prelid3a	614
Prelid3b	1055
Prelp	244
Prep	1223
Prepl	10441
Prex1	6206
Prex2	3159
Prf1	0
Prg2	1
Prg3	0
Prg4	19
Prh1	0
Prickle1	2748
Prickle2	8282
Prickle3	13
Prickle4	0
Prim1	104
Prim2	210
Prima1	8
Primpol	87
Prkaa1	693
Prkaa2	1899
Prkab1	281
Prkab2	772
Prkaca	6884
Prkaca-ps1	0
Prkacb	18596
Prkag1	1181
Prkag2	1471
Prkag2os1	0
Prkag2os2	16
Prkag3	6
Prkar1a	19497
Prkar1b	20255
Prkar2a	2071
Prkar2b	2894
Prkca	4756
Prkcb	15234
Prkcd	309
Prkce	11453
Prkcg	11580
Prkch	98
Prkci	1671
Prkcq	403
Prkcsh	2239
Prkcz	7512
Prkcz2	54
Prkd1	240
Prkd2	96
Prkd3	523
Prkdc	426
Prkg1	461
Prkg2	239
Prkn	95
Prkra	295
Prkrip1	457
Prkx	399
Prl	0
Prl2a1	0
Prl2b1	0
Prl2c1	0
Prl2c2	0
Prl2c3	4
Prl2c5	2
Prl3a1	0
Prl3b1	0
Prl3c1	0
Prl3d1	0
Prl3d2	0
Prl3d3	0
Prl4a1	0
Prl5a1	0
Prl6a1	0
Prl7a1	0
Prl7a2	0
Prl7b1	0
Prl7c1	0
Prl7d1	0
Prl8a1	0
Prl8a2	0
Prl8a6	0
Prl8a8	0
Prl8a9	0
Prlh	0
Prlhr	0
Prlr	28
Prm1	0
Prm2	0
Prm3	0
Prmt1	1949
Prmt2	1369
Prmt3	444
Prmt5	2344
Prmt6	395
Prmt7	1195
Prmt8	4115
Prmt9	416
Prn	0
Prnd	0
Prnp	18173
Prob1	65
Proc	0
Proca1	55
Procr	17
Prodh	776
Prodh2	0
Prok1	0
Prok2	8
Prokr1	5
Prokr2	60
Prol1	0
Prom1	705
Prom2	21
Prop1	0
Prorp	112
Prorsd1	47
Pros1	365
Proscos	12
Proser1	595
Proser2	107
Proser3	31
Prox1	448
Prox1os	20
Prox2	17
Prox2os	23
Proz	3
Prp2	0
Prpf18	1537
Prpf19	5912
Prpf3	343
Prpf31	998
Prpf38a	885
Prpf38b	901
Prpf39	284
Prpf4	589
Prpf40a	1163
Prpf40b	838
Prpf4b	1415
Prpf6	1667
Prpf8	5567
Prph	92
Prph2	3
Prpmp5	0
Prps1	1924
Prps1l1	0
Prps1l3	198
Prps2	887
Prpsap1	909
Prpsap2	526
Prr11	26
Prr12	1908
Prr13	594
Prr14	479
Prr14l	1699
Prr15	35
Prr15l	0
Prr16	270
Prr18	326
Prr19	0
Prr22	3
Prr23a1	0
Prr23a2	0
Prr23a3	0
Prr27	0
Prr29	1
Prr3	821
Prr30	0
Prr32	17
Prr33	2
Prr36	1221
Prr5	204
Prr5l	71
Prr7	782
Prr9	0
Prrc1	522
Prrc2a	10663
Prrc2b	13184
Prrc2c	3741
Prrg1	68
Prrg2	107
Prrg3	1474
Prrg4	13
Prrt1	4276
Prrt2	89
Prrt3	1417
Prrt4	105
Prrx1	260
Prrx2	20
Prrxl1	1
Prss1	0
Prss12	866
Prss16	5
Prss2	0
Prss21	0
Prss22	32
Prss23	310
Prss23os	0
Prss27	0
Prss28	0
Prss29	0
Prss3	4
Prss30	0
Prss32	0
Prss33	0
Prss34	0
Prss35	131
Prss36	206
Prss37	0
Prss38	2
Prss39	0
Prss40	0
Prss41	4
Prss42	0
Prss43	2
Prss44	0
Prss45	3
Prss46	1
Prss47	0
Prss48	0
Prss50	2
Prss51	0
Prss52	0
Prss53	2
Prss54	4
Prss55	0
Prss56	20
Prss57	20
Prss58	0
Prss8	7
Prtg	22
Prtn3	52
Prune1	1269
Prune2	1633
Prx	12
Prxl2a	3503
Prxl2b	1178
Prxl2c	318
Psap	56923
Psapl1	0
Psat1	2751
Psca	0
Psd	17255
Psd2	1694
Psd3	20517
Psd4	45
Psen1	1700
Psen2	520
Psenen	572
Psenen-ps	26
Psg-ps1	0
Psg16	48
Psg17	1
Psg18	0
Psg19	0
Psg20	0
Psg21	0
Psg22	0
Psg23	0
Psg25	0
Psg26	0
Psg27	0
Psg28	0
Psg29	0
Psip1	4028
Pskh1	183
Psma1	1940
Psma2	2685
Psma3	2467
Psma4	2039
Psma5	1428
Psma5-ps	6
Psma6	2678
Psma7	2551
Psma8	7
Psmb1	3903
Psmb10	938
Psmb11	4
Psmb2	1687
Psmb3	1472
Psmb4	3385
Psmb5	1673
Psmb5-ps	2
Psmb6	2403
Psmb6-ps	0
Psmb6-ps2	2
Psmb7	3746
Psmb7-ps2	0
Psmb8	70
Psmb9	24
Psmc1	3988
Psmc2	2909
Psmc3	4484
Psmc3ip	36
Psmc4	2316
Psmc5	4251
Psmc6	2416
Psmd1	3775
Psmd10	347
Psmd11	1784
Psmd12	2009
Psmd13	2626
Psmd14	2322
Psmd2	7692
Psmd3	3151
Psmd4	2398
Psmd5	1437
Psmd6	1751
Psmd7	2973
Psmd8	3624
Psmd9	729
Psme1	670
Psme2	292
Psme2b	18
Psme3	2897
Psme4	1286
Psmf1	1045
Psmg1	304
Psmg2	400
Psmg3	238
Psmg4	149
Psors1c2	0
Pspc1	1355
Psph	556
Pspn	0
Psrc1	100
Pstk	296
Pstpip1	11
Pstpip2	109
Ptafr	83
Ptar1	1753
Ptbp1	712
Ptbp2	2673
Ptbp3	716
Ptcd1	560
Ptcd2	961
Ptcd3	954
Ptch1	1965
Ptch2	18
Ptchd1	187
Ptchd3	0
Ptchd4	61
Ptcra	0
Ptdss1	3295
Ptdss2	1634
Pten	6906
Pter	68
Ptf1a	0
Ptf1aos	0
Ptgdr	18
Ptgdr2	2
Ptgds	10595
Ptger1	30
Ptger2	2
Ptger3	171
Ptger4	22
Ptges	108
Ptges2	1307
Ptges3	2380
Ptges3-ps	55
Ptges3l	29
Ptgfr	54
Ptgfrn	1734
Ptgir	6
Ptgis	39
Ptgr1	40
Ptgr2	1340
Ptgs1	355
Ptgs2	239
Ptgs2os	1
Ptgs2os2	5
Pth	0
Pth1r	152
Pth2	0
Pth2r	115
Pthlh	62
Ptk2	3655
Ptk2b	7282
Ptk6	2
Ptk7	339
Ptma	5328
Ptma-ps1	0
Ptms	15168
Ptn	15282
Ptov1	3201
Ptp4a1	1279
Ptp4a2	5168
Ptp4a3	1589
Ptpa	6084
Ptpdc1	514
Ptpmt1	837
Ptpn1	1913
Ptpn11	5253
Ptpn12	789
Ptpn13	337
Ptpn14	172
Ptpn18	30
Ptpn2	434
Ptpn20	5
Ptpn21	129
Ptpn22	7
Ptpn23	1042
Ptpn3	1079
Ptpn4	2907
Ptpn5	2946
Ptpn6	85
Ptpn7	5
Ptpn9	1046
Ptpra	5287
Ptprb	1268
Ptprc	62
Ptprcap	6
Ptprd	5750
Ptpre	797
Ptprf	2925
Ptprg	2391
Ptprh	39
Ptprj	2789
Ptprk	1994
Ptprm	1085
Ptprn	11944
Ptprn2	7984
Ptpro	873
Ptprq	9
Ptprr	985
Ptprs	7700
Ptprt	4658
Ptprtos	0
Ptpru	1260
Ptprv	0
Ptprz1	9055
Ptrh1	102
Ptrh2	316
Ptrhd1	325
Pts	630
Pttg1	435
Pttg1ip	1523
Ptx3	7
Ptx4	6
Pudp	4
Puf60	3367
Pum1	3386
Pum2	5881
Pum3	1289
Pura	2666
Purb	27311
Purg	759
Pus1	330
Pus10	135
Pus3	196
Pus7	232
Pus7l	85
Pusl1	429
Pvalb	2644
Pvr	250
Pvrig	0
Pvrig-ps	0
Pvt1	306
Pwp1	542
Pwp2	624
Pwwp2a	482
Pwwp2b	260
Pwwp3a	550
Pwwp3b	65
Pxdc1	152
Pxdn	402
Pxk	654
Pxmp2	105
Pxmp4	525
Pxn	588
Pxt1	1
Pxylp1	303
Pycard	79
Pycr1	71
Pycr2	722
Pycrl	379
Pygb	5049
Pygl	53
Pygm	717
Pygo1	971
Pygo2	1477
Pym1	472
Pyroxd1	308
Pyroxd2	35
Pyurf	382
Pyy	0
Pzp	2
Qars	1259
Qdpr	1896
Qk	9653
Qpct	327
Qpctl	553
Qprt	9
Qrfp	0
Qrfpr	110
Qrfprl	4
Qrich1	1990
Qrich2	2
Qrsl1	353
Qser1	402
Qsox1	815
Qsox2	729
Qtrt1	120
Qtrt2	167
R3hcc1	698
R3hcc1l	326
R3hdm1	6117
R3hdm2	11715
R3hdm4	9837
R3hdml	3
R74862	212
Rab10	5788
Rab10os	329
Rab11a	4141
Rab11b	3166
Rab11b-ps2	80
Rab11fip1	65
Rab11fip2	1967
Rab11fip3	2735
Rab11fip4	11895
Rab11fip4os1	0
Rab11fip4os2	0
Rab11fip5	2801
Rab12	2721
Rab13	136
Rab14	7775
Rab15	8298
Rab17	0
Rab18	5210
Rab19	0
Rab1a	8695
Rab1b	4093
Rab20	24
Rab21	2865
Rab22a	1899
Rab23	834
Rab24	870
Rab25	1
Rab26	485
Rab26os	27
Rab27a	103
Rab27b	1161
Rab28	1210
Rab29	69
Rab2a	6919
Rab2b	976
Rab30	1082
Rab31	4390
Rab32	50
Rab33a	478
Rab33b	898
Rab34	223
Rab35	2306
Rab36	592
Rab37	18
Rab38	1
Rab39	10
Rab39b	1729
Rab3a	19501
Rab3b	2641
Rab3c	13987
Rab3d	407
Rab3gap1	2368
Rab3gap2	2101
Rab3il1	303
Rab3ip	948
Rab40b	522
Rab40c	1403
Rab42	12
Rab43	13
Rab44	0
Rab4a	1306
Rab4b	208
Rab5a	2690
Rab5a-ps	0
Rab5b	2998
Rab5c	4714
Rab5if	1469
Rab6a	18072
Rab6b	35050
Rab7	8202
Rab7-ps1	26
Rab7b	26
Rab8a	1303
Rab8b	1174
Rab9	713
Rab9b	770
Rab9b-ps1	0
Rabac1	2674
Rabep1	3902
Rabep2	137
Rabepk	530
Rabgap1	2817
Rabgap1l	3920
Rabgef1	1118
Rabggta	818
Rabggtb	1151
Rabif	1326
Rabl2	342
Rabl3	154
Rabl6	4013
Rac1	10211
Rac2	93
Rac3	682
Racgap1	273
Rack1	6445
Rad1	183
Rad17	310
Rad18	121
Rad21	3691
Rad21l	10
Rad23a	1562
Rad23b	7834
Rad50	310
Rad51	39
Rad51ap1	38
Rad51ap2	41
Rad51b	4
Rad51c	114
Rad51d	368
Rad52	279
Rad54b	5
Rad54l	16
Rad54l2	775
Rad9a	127
Rad9b	35
Radil	162
Radx	10
Rae1	1032
Raet1d	0
Raet1e	1
Raf1	1981
Rag1	12
Rag2	0
Rai1	1280
Rai14	239
Rai2	285
Rala	2774
Ralb	628
Ralbp1	1651
Ralgapa1	2862
Ralgapa2	406
Ralgapb	3794
Ralgds	2428
Ralgps1	1581
Ralgps2	1185
Raly	2368
Ralyl	2863
Ramac	921
Ramp1	1537
Ramp2	338
Ramp3	1704
Ran	3447
Ranbp1	946
Ranbp10	831
Ranbp17	121
Ranbp2	3794
Ranbp2-ps1	0
Ranbp2-ps10	0
Ranbp2-ps11	0
Ranbp2-ps12	0
Ranbp2-ps2	0
Ranbp2-ps3	0
Ranbp2-ps4	0
Ranbp2-ps5	0
Ranbp2-ps6	0
Ranbp2-ps7	0
Ranbp2-ps8	0
Ranbp2-ps9	0
Ranbp3	2050
Ranbp3l	113
Ranbp6	1208
Ranbp9	2870
Rangap1	7226
Rangrf	137
Rap1a	901
Rap1a-ps2	0
Rap1b	2626
Rap1gap	3979
Rap1gap2	9860
Rap1gapos	0
Rap1gds1	11968
Rap2a	5324
Rap2b	2334
Rap2c	1118
Rapgef1	5051
Rapgef2	3103
Rapgef3	447
Rapgef3os1	0
Rapgef3os2	17
Rapgef4	9344
Rapgef4os1	0
Rapgef4os2	1
Rapgef4os3	0
Rapgef5	3157
Rapgef6	464
Rapgefl1	4426
Raph1	2143
Rapsn	4
Rara	671
Rarb	164
Rarg	137
Rarres1	28
Rarres2	180
Rars	1117
Rars2	369
Rasa1	974
Rasa2	824
Rasa3	2104
Rasa4	83
Rasal1	2829
Rasal2	2229
Rasal3	48
Rasd1	186
Rasd2	1030
Rasef	1
Rasgef1a	5428
Rasgef1b	1081
Rasgef1c	672
Rasgrf1	5731
Rasgrf2	3608
Rasgrp1	16036
Rasgrp2	388
Rasgrp3	288
Rasgrp4	18
Rasip1	155
Rasl10a	360
Rasl10b	10108
Rasl11a	209
Rasl11b	1769
Rasl12	32
Rasl2-9	0
Rassf1	256
Rassf10	75
Rassf2	1772
Rassf3	1370
Rassf4	183
Rassf5	611
Rassf6	12
Rassf7	11
Rassf8	316
Rassf9	70
Raver1	0
Raver2	619
Rax	0
Raxos1	0
Rb1	1066
Rb1cc1	2705
Rbak	281
Rbakdn	0
Rbbp4	4687
Rbbp5	980
Rbbp6	1751
Rbbp7	3466
Rbbp8	135
Rbbp8nl	0
Rbbp9	908
Rbck1	1633
Rbfa	751
Rbfaos	14
Rbfox1	4860
Rbfox2	7055
Rbfox3	7801
Rbis	295
Rbks	17
Rbl1	46
Rbl2	980
Rbm10	880
Rbm11	83
Rbm12	443
Rbm12b1	80
Rbm12b2	204
Rbm14	613
Rbm15	484
Rbm15b	1915
Rbm17	978
Rbm18	1665
Rbm19	498
Rbm20	108
Rbm22	825
Rbm24	658
Rbm25	2127
Rbm26	1058
Rbm27	1399
Rbm28	643
Rbm3	1649
Rbm3-ps	12
Rbm31y	0
Rbm33	1126
Rbm34	516
Rbm38	36
Rbm39	2800
Rbm3os	13
Rbm4	74
Rbm41	152
Rbm42	0
Rbm43	414
Rbm44	0
Rbm45	550
Rbm46	6
Rbm46os	0
Rbm47	34
Rbm48	147
Rbm4b	402
Rbm5	2108
Rbm6	921
Rbm6-ps1	6
Rbm6-ps2	0
Rbm7	715
Rbm8a	1368
Rbm8a2	1
Rbms1	379
Rbms2	256
Rbms3	460
Rbmx	569
Rbmx2	142
Rbmx2-ps	0
Rbmxl1	503
Rbmxl2	0
Rbmy	0
Rbp1	463
Rbp2	4
Rbp3	0
Rbp4	529
Rbp7	1
Rbpj	483
Rbpj-ps1	0
Rbpj-ps3	6
Rbpjl	3
Rbpms	69
Rbpms2	27
Rbsn	1521
Rbx1	2472
Rbx1-ps	37
Rc3h1	1331
Rc3h2	2341
Rcan1	1569
Rcan2	4538
Rcan3	1324
Rcbtb1	670
Rcbtb2	704
Rcc1	264
Rcc1l	243
Rcc2	2661
Rccd1	64
Rce1	257
Rchy1	794
Rcl1	271
Rcn1	572
Rcn2	4283
Rcn3	100
Rcor1	672
Rcor2	359
Rcor3	396
Rcsd1	157
Rcvrn	3
Rd3	26
Rd3l	9
Rdh1	0
Rdh10	229
Rdh11	792
Rdh12	21
Rdh13	584
Rdh14	579
Rdh16	0
Rdh16f1	0
Rdh16f2	0
Rdh18-ps	1
Rdh19	0
Rdh5	66
Rdh7	0
Rdh8	0
Rdh9	0
Rdm1	59
Rdx	2428
Rec114	3
Rec8	58
Reck	127
Recql	376
Recql4	25
Recql5	296
Recql5os1	0
Redrum	0
Reep1	5108
Reep2	4854
Reep3	1192
Reep4	40
Reep5	12060
Reep6	168
Reg1	0
Reg2	0
Reg3a	0
Reg3b	0
Reg3d	0
Reg3g	0
Reg4	0
Rel	195
Rela	528
Relb	86
Relch	1892
Rell1	575
Rell2	3679
Reln	3520
Relt	196
Rem1	9
Rem2	276
Ren1	0
Renbp	64
Rep15	25
Repin1	662
Reps1	752
Reps2	5748
Rer1	1895
Rere	2627
Rerg	84
Rergl	0
Resf1	246
Resp18	656
Rest	133
Ret	247
Retn	3
Retnla	3
Retnlb	0
Retnlg	0
Retreg1	1470
Retreg2	5934
Retreg3	2883
Retsat	591
Rev1	429
Rev3l	1242
Rex1bd	833
Rex2	0
Rexo1	1310
Rexo2	1393
Rexo4	797
Rexo5	13
Rfc1	993
Rfc2	1048
Rfc3	108
Rfc4	78
Rfc5	245
Rfesd	232
Rffl	112
Rfk	1993
Rflna	11
Rflnb	639
Rfng	1414
Rfpl4	0
Rfpl4b	0
Rft1	245
Rftn1	95
Rftn2	799
Rfwd3	593
Rfx1	219
Rfx2	56
Rfx3	1675
Rfx4	418
Rfx5	318
Rfx6	0
Rfx7	1005
Rfx8	9
Rfxank	252
Rfxap	769
Rgcc	395
Rgl1	3025
Rgl2	339
Rgl3	95
Rgma	1599
Rgmb	2331
Rgn	2
Rgp1	1087
Rgr	0
Rgs1	1
Rgs10	629
Rgs11	95
Rgs12	1283
Rgs13	9
Rgs14	510
Rgs16	362
Rgs17	2772
Rgs18	2
Rgs19	433
Rgs2	1619
Rgs20	1101
Rgs21	0
Rgs22	21
Rgs3	303
Rgs4	25051
Rgs5	4176
Rgs6	2540
Rgs7	2540
Rgs7bp	8620
Rgs8	6425
Rgs9	211
Rgs9bp	30
Rgsl1	25
Rhag	0
Rhbdd1	255
Rhbdd2	2299
Rhbdd3	331
Rhbdf1	219
Rhbdf2	66
Rhbdl1	163
Rhbdl2	6
Rhbdl3	525
Rhbg	0
Rhcg	1
Rhd	2
Rheb	3577
Rhebl1	74
Rhno1	305
Rho	4
Rhoa	4775
Rhoay-ps1	0
Rhoay-ps2	0
Rhoay-ps3	0
Rhob	7011
Rhobtb1	135
Rhobtb2	3727
Rhobtb3	679
Rhoc	337
Rhod	45
Rhof	1362
Rhog	311
Rhoh	36
Rhoj	158
Rhoq	942
Rhot1	2353
Rhot2	762
Rhou	1387
Rhov	155
Rhox1	0
Rhox10	0
Rhox11	0
Rhox11-ps1	0
Rhox11-ps2	0
Rhox11-ps3	0
Rhox12	0
Rhox13	0
Rhox2-ps	0
Rhox2a	0
Rhox2b	0
Rhox2c	0
Rhox2d	0
Rhox2e	0
Rhox2f	0
Rhox2g	0
Rhox2h	0
Rhox3a	0
Rhox3a2	0
Rhox3b-ps	0
Rhox3c	0
Rhox3d-ps	0
Rhox3e	0
Rhox3f	0
Rhox3g	0
Rhox3h	0
Rhox4a	0
Rhox4a2	0
Rhox4b	0
Rhox4c	0
Rhox4d	0
Rhox4e	0
Rhox4f	0
Rhox4g	0
Rhox5	0
Rhox6	0
Rhox7-ps1	0
Rhox7-ps2	0
Rhox7a	0
Rhox7b	0
Rhox8	0
Rhox9	0
Rhpn1	147
Rhpn2	79
Rian	8647
Ribc1	15
Ribc2	1
Ric1	1055
Ric3	2262
Ric8a	2097
Ric8b	996
Rictor	1171
Rida	630
Rif1	676
Riiad1	52
Rilp	61
Rilpl1	976
Rilpl2	514
Rimbp2	3290
Rimbp3	30
Rimkla	284
Rimklb	1312
Rims1	11384
Rims2	3551
Rims3	2801
Rims4	8249
Rin1	1131
Rin2	846
Rin3	82
Ring1	492
Rinl	40
Rint1	459
Riok1	232
Riok2	487
Riok3	1638
Riox1	424
Riox2	229
Ripk1	143
Ripk2	92
Ripk3	1
Ripk4	4
Ripor1	2333
Ripor2	2048
Ripor3	1
Ripply1	3
Ripply2	41
Ripply3	5
Rit1	818
Rit2	1928
Rita1	533
Rlbp1	303
Rlf	1155
Rlim	2162
Rln1	15
Rln3	0
Rmc1	419
Rmdn1	111
Rmdn2	168
Rmdn3	1480
Rmi1	209
Rmi2	3
Rmnd1	310
Rmnd5a	4775
Rmnd5b	1243
Rmrp	14
Rmst	8
Rn5s	0
Rn7s1	0
Rn7s2	0
Rn7s6	0
Rn7sk	143
Rnase1	8
Rnase10	4
Rnase11	0
Rnase12	0
Rnase13	1
Rnase2a	0
Rnase2b	0
Rnase4	508
Rnase6	3
Rnase9	0
Rnaseh1	134
Rnaseh2a	420
Rnaseh2b	276
Rnaseh2c	383
Rnasek	72
Rnasel	205
Rnaset2a	2
Rnaset2b	0
Rncr4	0
Rnd1	2105
Rnd2	3258
Rnd3	649
Rnf10	9518
Rnf103	1714
Rnf11	8619
Rnf111	1062
Rnf112	3823
Rnf113a1	93
Rnf113a2	171
Rnf114	1794
Rnf115	2267
Rnf121	960
Rnf122	352
Rnf123	1429
Rnf125	13
Rnf126	1323
Rnf128	491
Rnf13	2236
Rnf130	5133
Rnf133	0
Rnf135	54
Rnf138	549
Rnf138rt1	10
Rnf139	914
Rnf14	11167
Rnf141	2167
Rnf144a	1225
Rnf144b	733
Rnf145	2755
Rnf146	1788
Rnf148	0
Rnf149	458
Rnf150	1661
Rnf151	1
Rnf152	1336
Rnf157	10927
Rnf165	3716
Rnf166	448
Rnf167	1689
Rnf168	1304
Rnf169	1771
Rnf17	19
Rnf170	463
Rnf170-ps	1
Rnf180	549
Rnf181	1384
Rnf182	634
Rnf183	0
Rnf185	928
Rnf186	0
Rnf187	9522
Rnf19a	1398
Rnf19b	1920
Rnf2	1224
Rnf20	1509
Rnf207	1
Rnf208	2325
Rnf212	0
Rnf212b	0
Rnf213	200
Rnf214	1568
Rnf215	437
Rnf216	1399
Rnf217	725
Rnf219	351
Rnf220	4369
Rnf222	0
Rnf223	6
Rnf224	0
Rnf225	34
Rnf227	2358
Rnf24	1266
Rnf25	539
Rnf26	232
Rnf31	365
Rnf32	216
Rnf34	1279
Rnf38	1710
Rnf39	109
Rnf4	2532
Rnf40	1859
Rnf41	2800
Rnf43	63
Rnf44	3758
Rnf5	1434
Rnf6	1412
Rnf7	1251
Rnf8	163
Rnft1	255
Rnft2	3922
Rngtt	589
Rnh1	587
Rnls	15
Rnmt	1716
Rnpc3	109
Rnpep	1040
Rnpepl1	654
Rnps1	1819
Rnps1-ps	9
Rnu11	0
Rnu12	0
Rnu1a1	2
Rnu1b1	0
Rnu1b2	0
Rnu1b6	0
Rnu2-10	0
Rnu3a	2
Rnu3b1	0
Rnu3b2	0
Rnu3b3	0
Rnu3b4	0
Rnu5g	0
Rnu6	0
Rnu6-ps2	0
Rnu7	0
Rnu73b	0
Rny1	19
Rny3	41
Ro60	2109
Robo1	925
Robo2	4158
Robo3	227
Robo4	161
Rock1	411
Rock2	5256
Rogdi	2201
Rom1	89
Romo1	1507
Ropn1	5
Ropn1l	24
Ror1	34
Ror2	39
Rora	2597
Rorb	775
Rorc	13
Ros1	0
Rp1	1
Rp1l1	0
Rp2	409
Rp31-ps19	0
Rp9	757
Rpa1	1417
Rpa2	224
Rpa3	152
Rpain	179
Rpap1	549
Rpap2	500
Rpap3	724
Rpap3-ps1	0
Rpap3-ps2	0
Rpe	752
Rpe65	1
Rpf1	194
Rpf2	417
Rpgr	335
Rpgrip1	26
Rpgrip1l	568
Rph3a	13385
Rph3al	43
Rpia	212
Rpl10	3475
Rpl10-ps1	0
Rpl10-ps2	4
Rpl10-ps3	55
Rpl10-ps4	0
Rpl10-ps5	14
Rpl10-ps6	1
Rpl10a	1931
Rpl10a-ps1	67
Rpl10a-ps2	0
Rpl10a-ps3	0
Rpl10a-ps4	1
Rpl10l	0
Rpl11	2928
Rpl12	3779
Rpl12-ps1	4
Rpl12-ps2	0
Rpl13	3850
Rpl13-ps1	4
Rpl13-ps2	2
Rpl13-ps3	3
Rpl13-ps4	0
Rpl13-ps5	1
Rpl13-ps6	4
Rpl13a	918
Rpl13a-ps1	14
Rpl14	2734
Rpl14-ps1	132
Rpl15	3613
Rpl15-ps1	2
Rpl15-ps2	0
Rpl15-ps3	0
Rpl15-ps4	0
Rpl15-ps5	0
Rpl15-ps6	0
Rpl17	5376
Rpl17-ps1	0
Rpl17-ps10	0
Rpl17-ps11	0
Rpl17-ps2	0
Rpl17-ps3	3
Rpl17-ps4	3
Rpl17-ps5	18
Rpl17-ps6	0
Rpl17-ps7	0
Rpl17-ps8	1
Rpl17-ps9	8
Rpl18	2735
Rpl18-ps1	13
Rpl18-ps2	11
Rpl18a	3062
Rpl18a-ps1	1
Rpl18a-ps2	0
Rpl18a-ps3	0
Rpl18a-ps4	0
Rpl19	3671
Rpl19-ps1	10
Rpl19-ps10	0
Rpl19-ps11	78
Rpl19-ps12	2
Rpl19-ps2	0
Rpl19-ps3	2
Rpl19-ps4	0
Rpl19-ps5	1
Rpl19-ps6	1
Rpl19-ps7	22
Rpl19-ps9	0
Rpl21	4163
Rpl21-ps1	1
Rpl21-ps10	2
Rpl21-ps11	2
Rpl21-ps12	0
Rpl21-ps13	6
Rpl21-ps14	3
Rpl21-ps15	0
Rpl21-ps2	0
Rpl21-ps3	0
Rpl21-ps4	16
Rpl21-ps5	2
Rpl21-ps6	2
Rpl21-ps7	3
Rpl21-ps8	12
Rpl21-ps9	0
Rpl22	2917
Rpl22-ps1	21
Rpl22l1	1786
Rpl23	4799
Rpl23a	3166
Rpl23a-ps1	3
Rpl23a-ps10	0
Rpl23a-ps11	0
Rpl23a-ps12	0
Rpl23a-ps13	0
Rpl23a-ps14	0
Rpl23a-ps2	3
Rpl23a-ps3	11
Rpl23a-ps4	0
Rpl23a-ps5	0
Rpl23a-ps6	0
Rpl23a-ps7	0
Rpl23a-ps8	0
Rpl23a-ps9	0
Rpl24	179
Rpl26	4315
Rpl26-ps1	0
Rpl26-ps2	1
Rpl26-ps3	0
Rpl26-ps4	2
Rpl26-ps5	0
Rpl26-ps6	0
Rpl27	1458
Rpl27-ps1	5
Rpl27-ps2	0
Rpl27-ps3	13
Rpl27a	2541
Rpl27a-ps1	1
Rpl27a-ps2	0
Rpl27a-ps4	5
Rpl28	3332
Rpl28-ps1	58
Rpl28-ps2	0
Rpl28-ps3	5
Rpl28-ps4	0
Rpl29	2781
Rpl29-ps1	0
Rpl29-ps2	10
Rpl29-ps5	0
Rpl3	6502
Rpl3-ps1	72
Rpl3-ps2	58
Rpl30	2715
Rpl30-ps1	2
Rpl30-ps10	1
Rpl30-ps11	0
Rpl30-ps2	0
Rpl30-ps3	3
Rpl30-ps5	1
Rpl30-ps6	0
Rpl30-ps8	0
Rpl30-ps9	2
Rpl31	3087
Rpl31-ps1	0
Rpl31-ps10	5
Rpl31-ps11	0
Rpl31-ps12	6
Rpl31-ps13	3
Rpl31-ps14	0
Rpl31-ps15	1
Rpl31-ps16	5
Rpl31-ps17	6
Rpl31-ps18	0
Rpl31-ps2	0
Rpl31-ps20	6
Rpl31-ps21	0
Rpl31-ps22	0
Rpl31-ps23	0
Rpl31-ps24	0
Rpl31-ps25	0
Rpl31-ps3	0
